danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name,track.album.name
0.649,0.66,11,-6.96,1,0.302,0.0268,0,0.616,0.757,105.725,audio_features,13AzkgqOT4PHx5aXxihF0n,spotify:track:13AzkgqOT4PHx5aXxihF0n,https://api.spotify.com/v1/tracks/13AzkgqOT4PHx5aXxihF0n,https://api.spotify.com/v1/audio-analysis/13AzkgqOT4PHx5aXxihF0n,240267,4,Kon Queso,MM...FOOD
0.796,0.59,10,-10.004,0,0.108,0.238,0.897,0.354,0.824,93.002,audio_features,3RzTfqRCJjO18SBENG58n8,spotify:track:3RzTfqRCJjO18SBENG58n8,https://api.spotify.com/v1/tracks/3RzTfqRCJjO18SBENG58n8,https://api.spotify.com/v1/audio-analysis/3RzTfqRCJjO18SBENG58n8,188421,4,Write This Down,Sunflower in the Sunlight
0.358,0.889,1,-8.045,1,0.335,0.266,1.46E-05,0.172,0.666,85.61,audio_features,21O0XXPEWPtePt5RMY93Ob,spotify:track:21O0XXPEWPtePt5RMY93Ob,https://api.spotify.com/v1/tracks/21O0XXPEWPtePt5RMY93Ob,https://api.spotify.com/v1/audio-analysis/21O0XXPEWPtePt5RMY93Ob,130480,4,All Caps,Madvillainy
0.648,0.678,2,-7.899,1,0.387,0.405,0,0.149,0.907,78.579,audio_features,4YWXPsw94zdKDkXN9MDQAn,spotify:track:4YWXPsw94zdKDkXN9MDQAn,https://api.spotify.com/v1/tracks/4YWXPsw94zdKDkXN9MDQAn,https://api.spotify.com/v1/audio-analysis/4YWXPsw94zdKDkXN9MDQAn,218719,4,Much,Thumbs
0.549,0.804,7,-6.115,1,0.366,0.103,0,0.18,0.707,190.479,audio_features,1kxq2ByL62HX8YQQdvK3mz,spotify:track:1kxq2ByL62HX8YQQdvK3mz,https://api.spotify.com/v1/tracks/1kxq2ByL62HX8YQQdvK3mz,https://api.spotify.com/v1/audio-analysis/1kxq2ByL62HX8YQQdvK3mz,201960,4,Behind Bars,Behind Bars
0.442,0.807,6,-4.753,1,0.265,0.0158,6.43E-06,0.217,0.446,84.649,audio_features,62wtttQzoIA9HnNmGVd9Yq,spotify:track:62wtttQzoIA9HnNmGVd9Yq,https://api.spotify.com/v1/tracks/62wtttQzoIA9HnNmGVd9Yq,https://api.spotify.com/v1/audio-analysis/62wtttQzoIA9HnNmGVd9Yq,266213,4,Two Words,The College Dropout
0.758,0.912,0,-8.758,0,0.349,0.172,1.09E-06,0.149,0.573,87.335,audio_features,3nDYsXggRQxf7PCNUjR4rz,spotify:track:3nDYsXggRQxf7PCNUjR4rz,https://api.spotify.com/v1/tracks/3nDYsXggRQxf7PCNUjR4rz,https://api.spotify.com/v1/audio-analysis/3nDYsXggRQxf7PCNUjR4rz,266067,4,Dead Presidents II,Reasonable Doubt
0.518,0.678,10,-6.76,1,0.331,0.542,0,0.108,0.604,81.951,audio_features,5oynsOy80DnodTslgaj3cr,spotify:track:5oynsOy80DnodTslgaj3cr,https://api.spotify.com/v1/tracks/5oynsOy80DnodTslgaj3cr,https://api.spotify.com/v1/audio-analysis/5oynsOy80DnodTslgaj3cr,174427,4,Marcy Me,4:44
0.452,0.539,8,-8.688,1,0.259,0.0202,0.0153,0.123,0.851,165.053,audio_features,6EAlfcokJbvtJnErmJJFjk,spotify:track:6EAlfcokJbvtJnErmJJFjk,https://api.spotify.com/v1/tracks/6EAlfcokJbvtJnErmJJFjk,https://api.spotify.com/v1/audio-analysis/6EAlfcokJbvtJnErmJJFjk,476656,4,10mins_,"Meek, Vol. 4"
0.543,0.476,2,-13.775,1,0.367,0.0666,0,0.235,0.627,86.03,audio_features,0daFQZl40teSgAHup4fW8V,spotify:track:0daFQZl40teSgAHup4fW8V,https://api.spotify.com/v1/tracks/0daFQZl40teSgAHup4fW8V,https://api.spotify.com/v1/audio-analysis/0daFQZl40teSgAHup4fW8V,208457,1,Gethechange,"Meek, Vol. 5"
0.654,0.866,7,-3.318,0,0.151,0.236,0,0.306,0.505,85.488,audio_features,19ELgyBdMcEjGcbFHcY1ba,spotify:track:19ELgyBdMcEjGcbFHcY1ba,https://api.spotify.com/v1/tracks/19ELgyBdMcEjGcbFHcY1ba,https://api.spotify.com/v1/audio-analysis/19ELgyBdMcEjGcbFHcY1ba,302360,4,Song Cry,The Blueprint
0.637,0.834,3,-4.686,0,0.323,0.614,0,0.317,0.715,87.312,audio_features,5g1vtHqi9uV7xtYeCcFOBx,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/tracks/5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/audio-analysis/5g1vtHqi9uV7xtYeCcFOBx,193733,4,Jesus Walks,The College Dropout
0.508,0.921,5,-1.644,1,0.303,0.246,0,0.221,0.681,93.058,audio_features,0zLClc0emc6qUeV1p5nc99,spotify:track:0zLClc0emc6qUeV1p5nc99,https://api.spotify.com/v1/tracks/0zLClc0emc6qUeV1p5nc99,https://api.spotify.com/v1/audio-analysis/0zLClc0emc6qUeV1p5nc99,374413,4,No More Parties In LA,The Life Of Pablo
0.839,0.583,1,-5.941,1,0.268,0.239,0,0.262,0.564,87.99,audio_features,53dkS3h9uTNsWYZTPacnpx,spotify:track:53dkS3h9uTNsWYZTPacnpx,https://api.spotify.com/v1/tracks/53dkS3h9uTNsWYZTPacnpx,https://api.spotify.com/v1/audio-analysis/53dkS3h9uTNsWYZTPacnpx,636213,4,Oldie,The OF Tape Vol. 2
0.435,0.76,8,-4.935,0,0.0721,0.0175,0,0.158,0.206,80.082,audio_features,1UGD3lW3tDmgZfAVDh6w7r,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/tracks/1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/audio-analysis/1UGD3lW3tDmgZfAVDh6w7r,351947,4,Devil In A New Dress,My Beautiful Dark Twisted Fantasy
0.654,0.346,10,-14.917,0,0.388,0.00336,0,0.395,0.177,91.248,audio_features,1VMsPh2SsgtOuNT7zjZyqA,spotify:track:1VMsPh2SsgtOuNT7zjZyqA,https://api.spotify.com/v1/tracks/1VMsPh2SsgtOuNT7zjZyqA,https://api.spotify.com/v1/audio-analysis/1VMsPh2SsgtOuNT7zjZyqA,114834,3,Flat,"Meek, Vol. 5"
0.694,0.518,1,-11.909,1,0.305,0.572,0.00924,0.12,0.519,89.084,audio_features,7tahsBfZlvuw5T8V33uIbF,spotify:track:7tahsBfZlvuw5T8V33uIbF,https://api.spotify.com/v1/tracks/7tahsBfZlvuw5T8V33uIbF,https://api.spotify.com/v1/audio-analysis/7tahsBfZlvuw5T8V33uIbF,130220,4,Ben&frank,"Meek, Vol. 4"
0.783,0.891,2,-4.605,1,0.285,0.0173,0.00107,0.0434,0.864,93.116,audio_features,5iTyKHHx9efbjrOXPP48gG,spotify:track:5iTyKHHx9efbjrOXPP48gG,https://api.spotify.com/v1/tracks/5iTyKHHx9efbjrOXPP48gG,https://api.spotify.com/v1/audio-analysis/5iTyKHHx9efbjrOXPP48gG,312640,4,"Got My Mind Made Up (ft. Dat Nigga Daz, Kurupt, Method Man, Redman)",All Eyez On Me
0.434,0.764,4,-5.367,0,0.276,0.152,0,0.425,0.702,92.605,audio_features,39yRhjDdSTP4A7VehxBXDb,spotify:track:39yRhjDdSTP4A7VehxBXDb,https://api.spotify.com/v1/tracks/39yRhjDdSTP4A7VehxBXDb,https://api.spotify.com/v1/audio-analysis/39yRhjDdSTP4A7VehxBXDb,251040,4,Wouldn't Get Far,Doctor's Advocate
0.287,0.721,9,-5.81,1,0.0387,0.00764,0,0.328,0.763,169.252,audio_features,3MC4XRbQADJdW9IIIwbe2u,spotify:track:3MC4XRbQADJdW9IIIwbe2u,https://api.spotify.com/v1/tracks/3MC4XRbQADJdW9IIIwbe2u,https://api.spotify.com/v1/audio-analysis/3MC4XRbQADJdW9IIIwbe2u,197973,4,Cornerstone,Humbug
0.634,0.599,2,-5.447,1,0.0365,0.0288,0,0.197,0.312,112.215,audio_features,3geFzA6VBSNZUTmV3bCry6,spotify:track:3geFzA6VBSNZUTmV3bCry6,https://api.spotify.com/v1/tracks/3geFzA6VBSNZUTmV3bCry6,https://api.spotify.com/v1/audio-analysis/3geFzA6VBSNZUTmV3bCry6,175440,4,Mardy Bum,"Whatever People Say I Am, That's What I'm Not"
0.329,0.989,5,-2.416,1,0.0981,0.026,0.548,0.105,0.593,158.239,audio_features,4MJZSCObbe4cmjdgYufNg1,spotify:track:4MJZSCObbe4cmjdgYufNg1,https://api.spotify.com/v1/tracks/4MJZSCObbe4cmjdgYufNg1,https://api.spotify.com/v1/audio-analysis/4MJZSCObbe4cmjdgYufNg1,178584,4,Spring Has Sprung,Spring Has Sprung
0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,audio_features,5TTGoX70AFrTvuEtqHK37S,spotify:track:5TTGoX70AFrTvuEtqHK37S,https://api.spotify.com/v1/tracks/5TTGoX70AFrTvuEtqHK37S,https://api.spotify.com/v1/audio-analysis/5TTGoX70AFrTvuEtqHK37S,243132,4,No. 1 Party Anthem,AM
0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13E-05,0.104,0.8,92.004,audio_features,086myS9r57YsLbJpU0TgK9,spotify:track:086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9,161124,4,Why'd You Only Call Me When You're High?,AM
0.574,0.793,11,-6.059,0,0.0321,0.00814,0.00874,0.161,0.678,119.977,audio_features,3t78lCyQdyqpPpOOJ5UWNp,spotify:track:3t78lCyQdyqpPpOOJ5UWNp,https://api.spotify.com/v1/tracks/3t78lCyQdyqpPpOOJ5UWNp,https://api.spotify.com/v1/audio-analysis/3t78lCyQdyqpPpOOJ5UWNp,176520,4,The Bakery,Fluorescent Adolescent
0.593,0.593,11,-8.216,1,0.289,0.0306,9.94E-06,0.229,0.488,81.291,audio_features,6vB49BJ70zBpDrrAPwdaB8,spotify:track:6vB49BJ70zBpDrrAPwdaB8,https://api.spotify.com/v1/tracks/6vB49BJ70zBpDrrAPwdaB8,https://api.spotify.com/v1/audio-analysis/6vB49BJ70zBpDrrAPwdaB8,272227,1,Drive Slow,Late Registration
0.552,0.846,9,-4.912,1,0.342,0.0114,0,0.309,0.554,98.56,audio_features,2dxjKgT0li4qBI3QwuN9Ih,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,https://api.spotify.com/v1/tracks/2dxjKgT0li4qBI3QwuN9Ih,https://api.spotify.com/v1/audio-analysis/2dxjKgT0li4qBI3QwuN9Ih,236600,1,Touch The Sky,Late Registration
0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,audio_features,3G6hD9B2ZHOsgf4WfNu7X1,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1,193059,4,Team,Pure Heroine
0.796,0.543,1,-7.994,1,0.164,0.0486,0.00584,0.124,0.784,91.212,audio_features,2KBo6O5rkNdtYT3wYjkEkq,spotify:track:2KBo6O5rkNdtYT3wYjkEkq,https://api.spotify.com/v1/tracks/2KBo6O5rkNdtYT3wYjkEkq,https://api.spotify.com/v1/audio-analysis/2KBo6O5rkNdtYT3wYjkEkq,235213,4,Fall In Love,"Fantastic, Vol. 2.10"
0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,audio_features,7rbECVPkY5UODxoOUVKZnA,spotify:track:7rbECVPkY5UODxoOUVKZnA,https://api.spotify.com/v1/tracks/7rbECVPkY5UODxoOUVKZnA,https://api.spotify.com/v1/audio-analysis/7rbECVPkY5UODxoOUVKZnA,243440,4,I Wonder,Graduation
0.555,0.666,4,-6.133,1,0.0266,0.00218,7.12E-06,0.322,0.54,131.042,audio_features,0yi7HA44Dk6MoPDI4jlTLk,spotify:track:0yi7HA44Dk6MoPDI4jlTLk,https://api.spotify.com/v1/tracks/0yi7HA44Dk6MoPDI4jlTLk,https://api.spotify.com/v1/audio-analysis/0yi7HA44Dk6MoPDI4jlTLk,208240,4,Not The Man,Chinese Fountain
0.519,0.828,9,-5.777,0,0.0302,0.224,7.06E-05,0.155,0.71,114.956,audio_features,3t6pUTsl3iUe3YqOZrTcyJ,spotify:track:3t6pUTsl3iUe3YqOZrTcyJ,https://api.spotify.com/v1/tracks/3t6pUTsl3iUe3YqOZrTcyJ,https://api.spotify.com/v1/audio-analysis/3t6pUTsl3iUe3YqOZrTcyJ,207606,4,Coinstar,Natural Affair
0.451,0.962,0,-3.947,1,0.0734,0.0188,3.17E-06,0.277,0.377,131.435,audio_features,4ECNtOnqzxutZkXP4TE3n3,spotify:track:4ECNtOnqzxutZkXP4TE3n3,https://api.spotify.com/v1/tracks/4ECNtOnqzxutZkXP4TE3n3,https://api.spotify.com/v1/audio-analysis/4ECNtOnqzxutZkXP4TE3n3,323707,4,Separate Ways (Worlds Apart),Frontiers
0.606,0.817,0,-5.666,1,0.0331,0.0171,0.258,0.137,0.369,129.999,audio_features,2wm3tJarIFNydVe0lRiBN9,spotify:track:2wm3tJarIFNydVe0lRiBN9,https://api.spotify.com/v1/tracks/2wm3tJarIFNydVe0lRiBN9,https://api.spotify.com/v1/audio-analysis/2wm3tJarIFNydVe0lRiBN9,188960,4,GfC,Como Te Llama?
0.312,0.91,9,-3.477,0,0.0897,2.83E-05,0.841,0.115,0.372,128.151,audio_features,0ewGf37qQuShGtZqLAuDT9,spotify:track:0ewGf37qQuShGtZqLAuDT9,https://api.spotify.com/v1/tracks/0ewGf37qQuShGtZqLAuDT9,https://api.spotify.com/v1/audio-analysis/0ewGf37qQuShGtZqLAuDT9,211200,4,30 Minute Boyfriend,Phrazes For The Young
0.382,0.882,11,-4.166,1,0.0429,0.0022,0.144,0.0776,0.57,140.034,audio_features,0bZdpukYLaMgtR4LCUhTDp,spotify:track:0bZdpukYLaMgtR4LCUhTDp,https://api.spotify.com/v1/tracks/0bZdpukYLaMgtR4LCUhTDp,https://api.spotify.com/v1/audio-analysis/0bZdpukYLaMgtR4LCUhTDp,213200,4,Electricityscape,First Impressions Of Earth
0.493,0.918,0,-4.618,1,0.034,0.00452,0.0858,0.427,0.703,158.897,audio_features,3THFKx88trZuOFlssVLJ5G,spotify:track:3THFKx88trZuOFlssVLJ5G,https://api.spotify.com/v1/tracks/3THFKx88trZuOFlssVLJ5G,https://api.spotify.com/v1/audio-analysis/3THFKx88trZuOFlssVLJ5G,197053,4,Broken,Plastic Beach
0.274,0.903,8,-3.125,1,0.064,0.0086,0,0.315,0.662,129.999,audio_features,3BSPKTravgBDjmuG1rIXvw,spotify:track:3BSPKTravgBDjmuG1rIXvw,https://api.spotify.com/v1/tracks/3BSPKTravgBDjmuG1rIXvw,https://api.spotify.com/v1/audio-analysis/3BSPKTravgBDjmuG1rIXvw,261920,4,BLOODY STREAM,BLOODY STREAM
0.443,0.558,9,-9.909,0,0.0293,0.00182,0.772,0.112,0.107,144.012,audio_features,6y5dlIvllOZQ53t6FrG8th,spotify:track:6y5dlIvllOZQ53t6FrG8th,https://api.spotify.com/v1/tracks/6y5dlIvllOZQ53t6FrG8th,https://api.spotify.com/v1/audio-analysis/6y5dlIvllOZQ53t6FrG8th,280000,4,Bardock Falls,Bardock Falls
0.445,0.615,0,-3.009,1,0.053,0.148,0.00196,0.106,0.259,143.768,audio_features,6Fjg9svm5Wob5lbsygSnq4,spotify:track:6Fjg9svm5Wob5lbsygSnq4,https://api.spotify.com/v1/tracks/6Fjg9svm5Wob5lbsygSnq4,https://api.spotify.com/v1/audio-analysis/6Fjg9svm5Wob5lbsygSnq4,257125,4,Midnight Train 심야행,Nonadaptation 비적응
0.575,0.819,1,-3.451,1,0.0502,0.0429,0.00218,0.346,0.642,80.958,audio_features,197OXtsiu7HujhhXYvJjEt,spotify:track:197OXtsiu7HujhhXYvJjEt,https://api.spotify.com/v1/tracks/197OXtsiu7HujhhXYvJjEt,https://api.spotify.com/v1/audio-analysis/197OXtsiu7HujhhXYvJjEt,227500,4,Go Back 집에,Nonadaptation 비적응
0.472,0.488,6,-5.174,0,0.0287,0.644,0.0556,0.335,0.272,146.752,audio_features,4YVA21Db1AbASkjpXRhykz,spotify:track:4YVA21Db1AbASkjpXRhykz,https://api.spotify.com/v1/tracks/4YVA21Db1AbASkjpXRhykz,https://api.spotify.com/v1/audio-analysis/4YVA21Db1AbASkjpXRhykz,232000,3,Winter 눈,Nonadaptation 비적응
0.58,0.552,7,-4.955,1,0.0347,0.401,4.05E-05,0.165,0.765,157.331,audio_features,6veVhn7H8MS7jfgmtw959y,spotify:track:6veVhn7H8MS7jfgmtw959y,https://api.spotify.com/v1/tracks/6veVhn7H8MS7jfgmtw959y,https://api.spotify.com/v1/audio-analysis/6veVhn7H8MS7jfgmtw959y,182250,3,Ung 엉,Nonadaptation 비적응
0.183,0.822,4,-3.905,0,0.0537,9.75E-05,0.319,0.0766,0.293,93.953,audio_features,6mae0IijCFyOnkuGyjrd5G,spotify:track:6mae0IijCFyOnkuGyjrd5G,https://api.spotify.com/v1/tracks/6mae0IijCFyOnkuGyjrd5G,https://api.spotify.com/v1/audio-analysis/6mae0IijCFyOnkuGyjrd5G,178500,4,E 이,Nonadaptation 비적응
0.726,0.815,11,-5.886,1,0.0313,0.00799,0.081,0.112,0.462,140.158,audio_features,3lIxtCaROdRDuTnNBDm3n2,spotify:track:3lIxtCaROdRDuTnNBDm3n2,https://api.spotify.com/v1/tracks/3lIxtCaROdRDuTnNBDm3n2,https://api.spotify.com/v1/audio-analysis/3lIxtCaROdRDuTnNBDm3n2,209560,4,She's My Collar (feat. Kali Uchis),Humanz (Deluxe)
0.383,0.621,6,-5.878,0,0.113,0.0272,0,0.427,0.213,80.051,audio_features,2oJInAFXiQYLgz0jh9MrXf,spotify:track:2oJInAFXiQYLgz0jh9MrXf,https://api.spotify.com/v1/tracks/2oJInAFXiQYLgz0jh9MrXf,https://api.spotify.com/v1/audio-analysis/2oJInAFXiQYLgz0jh9MrXf,181907,4,Saturnz Barz (feat. Popcaan),Saturnz Barz (feat. Popcaan)
0.346,0.511,4,-10.022,0,0.044,0.278,0.0456,0.122,0.212,134.927,audio_features,2sZuYdRbQe5zm1pcxweNC8,spotify:track:2sZuYdRbQe5zm1pcxweNC8,https://api.spotify.com/v1/tracks/2sZuYdRbQe5zm1pcxweNC8,https://api.spotify.com/v1/audio-analysis/2sZuYdRbQe5zm1pcxweNC8,233373,3,Fire Flies,Fire Flies
0.644,0.609,9,-4.498,1,0.0379,0.191,4.32E-05,0.0714,0.65,128.01,audio_features,4nXbMeiYZCMxl2B7NvxLdR,spotify:track:4nXbMeiYZCMxl2B7NvxLdR,https://api.spotify.com/v1/tracks/4nXbMeiYZCMxl2B7NvxLdR,https://api.spotify.com/v1/audio-analysis/4nXbMeiYZCMxl2B7NvxLdR,258421,4,A Long Dream,A Long Dream
0.605,0.803,9,-3.825,0,0.168,0.0261,0.291,0.0632,0.539,90.148,audio_features,0ZlIv0GSqYEKQK5Zf5cZTM,spotify:track:0ZlIv0GSqYEKQK5Zf5cZTM,https://api.spotify.com/v1/tracks/0ZlIv0GSqYEKQK5Zf5cZTM,https://api.spotify.com/v1/audio-analysis/0ZlIv0GSqYEKQK5Zf5cZTM,284250,4,The Wave,Summer Plumage
0.438,0.404,5,-7.199,0,0.0259,0.097,1.82E-05,0.15,0.314,77.934,audio_features,5vlUplZyrXnN0bbejrKfqu,spotify:track:5vlUplZyrXnN0bbejrKfqu,https://api.spotify.com/v1/tracks/5vlUplZyrXnN0bbejrKfqu,https://api.spotify.com/v1/audio-analysis/5vlUplZyrXnN0bbejrKfqu,235500,4,Jayu 자유,Jayu 자유
0.579,0.685,11,-5.738,0,0.236,0.000336,0.000241,0.0633,0.942,93.401,audio_features,0mBAdbKjyG1uANV6jD5trK,spotify:track:0mBAdbKjyG1uANV6jD5trK,https://api.spotify.com/v1/tracks/0mBAdbKjyG1uANV6jD5trK,https://api.spotify.com/v1/audio-analysis/0mBAdbKjyG1uANV6jD5trK,235760,4,Boom - Street Version,Boom/Soldier's Story
0.71,0.597,7,-6.468,1,0.239,0.221,0,0.432,0.49,95.769,audio_features,7sZCAHP2duHwr5M5K7lHsb,spotify:track:7sZCAHP2duHwr5M5K7lHsb,https://api.spotify.com/v1/tracks/7sZCAHP2duHwr5M5K7lHsb,https://api.spotify.com/v1/audio-analysis/7sZCAHP2duHwr5M5K7lHsb,225400,4,Selfish,Detroit Deli (A Taste Of Detroit)
0.534,0.778,1,-5.252,1,0.0453,0.00153,0.025,0.176,0.758,137.68,audio_features,10rOqbOBlAJybglgmqaMZL,spotify:track:10rOqbOBlAJybglgmqaMZL,https://api.spotify.com/v1/tracks/10rOqbOBlAJybglgmqaMZL,https://api.spotify.com/v1/audio-analysis/10rOqbOBlAJybglgmqaMZL,222080,4,Two Kinds of Happiness,Angles
0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,audio_features,2EC9IJj7g0mN1Q5VrZkiYY,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/tracks/2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/audio-analysis/2EC9IJj7g0mN1Q5VrZkiYY,274747,4,Rebel Rebel - 2016 Remaster,Diamond Dogs (2016 Remaster)
0.485,0.89,8,-5.992,0,0.0911,0.000872,0.818,0.102,0.258,128.881,audio_features,5RBOcBpJXaNnHCGViJmYhh,spotify:track:5RBOcBpJXaNnHCGViJmYhh,https://api.spotify.com/v1/tracks/5RBOcBpJXaNnHCGViJmYhh,https://api.spotify.com/v1/audio-analysis/5RBOcBpJXaNnHCGViJmYhh,194423,4,The Perfect Girl,The Perfect Girl
0.558,0.559,6,-9.222,1,0.0959,0.371,7.49E-06,0.109,0.62,78.558,audio_features,7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387,4,See You Again (feat. Kali Uchis),Flower Boy
0.828,0.81,8,-2.151,1,0.101,0.121,3.02E-06,0.0495,0.838,92.46,audio_features,1ZB2zIoc8AjSuyqKRcJgbO,spotify:track:1ZB2zIoc8AjSuyqKRcJgbO,https://api.spotify.com/v1/tracks/1ZB2zIoc8AjSuyqKRcJgbO,https://api.spotify.com/v1/audio-analysis/1ZB2zIoc8AjSuyqKRcJgbO,287760,4,How Do U Want It,Greatest Hits
0.895,0.628,10,-3.79,1,0.0473,0.0412,0,0.059,0.34,104.009,audio_features,1xE7osYAtzz1PvLoVdOp5E,spotify:track:1xE7osYAtzz1PvLoVdOp5E,https://api.spotify.com/v1/tracks/1xE7osYAtzz1PvLoVdOp5E,https://api.spotify.com/v1/audio-analysis/1xE7osYAtzz1PvLoVdOp5E,258427,4,Change Clothes,The Black Album
0.502,0.912,1,-4.556,1,0.0564,2.55E-05,0.000173,0.106,0.72,116.761,audio_features,5ghIJDpPoe3CfHMGu71E6T,spotify:track:5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T,301920,4,Smells Like Teen Spirit,Nevermind (Remastered)
0.658,0.809,6,-5.462,0,0.302,0.236,1.17E-06,0.389,0.648,84.525,audio_features,4UPyqSVCf0ukiBbi0MvLDW,spotify:track:4UPyqSVCf0ukiBbi0MvLDW,https://api.spotify.com/v1/tracks/4UPyqSVCf0ukiBbi0MvLDW,https://api.spotify.com/v1/audio-analysis/4UPyqSVCf0ukiBbi0MvLDW,288227,4,This Can't Be Life,The Dynasty: Roc La Familia
0.744,0.524,1,-7.452,1,0.21,0.139,0,0.392,0.606,93.691,audio_features,5DBmXF7QO43Cuy9yqva116,spotify:track:5DBmXF7QO43Cuy9yqva116,https://api.spotify.com/v1/tracks/5DBmXF7QO43Cuy9yqva116,https://api.spotify.com/v1/audio-analysis/5DBmXF7QO43Cuy9yqva116,278893,4,Family Business,The College Dropout
0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,audio_features,7rWgGyRK7RAqAAXy4bLft9,spotify:track:7rWgGyRK7RAqAAXy4bLft9,https://api.spotify.com/v1/tracks/7rWgGyRK7RAqAAXy4bLft9,https://api.spotify.com/v1/audio-analysis/7rWgGyRK7RAqAAXy4bLft9,260893,4,Angeleyes,Voulez-Vous
0.39,0.675,4,-7.77,0,0.483,0.214,0,0.673,0.191,122.968,audio_features,2tLH5EsewbZNvmWidJqzDF,spotify:track:2tLH5EsewbZNvmWidJqzDF,https://api.spotify.com/v1/tracks/2tLH5EsewbZNvmWidJqzDF,https://api.spotify.com/v1/audio-analysis/2tLH5EsewbZNvmWidJqzDF,351856,4,Father Stretch,Jesus Is Born
0.548,0.72,1,-9.777,0,0.0409,0.0686,0.000232,0.107,0.458,140.966,audio_features,1Pd1h30mgU05QkWYhgFzwt,spotify:track:1Pd1h30mgU05QkWYhgFzwt,https://api.spotify.com/v1/tracks/1Pd1h30mgU05QkWYhgFzwt,https://api.spotify.com/v1/audio-analysis/1Pd1h30mgU05QkWYhgFzwt,229093,4,Turn to Stone,Out of the Blue
0.247,0.15,3,-20.711,1,0.0326,0.986,0.915,0.099,0.201,84.696,audio_features,7GUdZH0lYiOlfBsWrhMwHp,spotify:track:7GUdZH0lYiOlfBsWrhMwHp,https://api.spotify.com/v1/tracks/7GUdZH0lYiOlfBsWrhMwHp,https://api.spotify.com/v1/audio-analysis/7GUdZH0lYiOlfBsWrhMwHp,138000,3,Conquest (Fire Emblem: Awakening),Fire Emblem: Solo Piano
0.453,0.0674,3,-23.611,0,0.0442,0.966,0.908,0.0964,0.502,62.513,audio_features,4e3YHZboBSTGdjbl9cacU2,spotify:track:4e3YHZboBSTGdjbl9cacU2,https://api.spotify.com/v1/tracks/4e3YHZboBSTGdjbl9cacU2,https://api.spotify.com/v1/audio-analysis/4e3YHZboBSTGdjbl9cacU2,114581,3,"The Edge of Dawn (Seasons of Warfare) [From ""Fire Emblem: Three Houses""] [For Piano Solo]",Fire Emblem: Three Houses Flute & Piano Collections
0.686,0.507,1,-7.097,1,0.0357,0.626,7.51E-05,0.383,0.69,168.955,audio_features,5CM4UuQ9Gnd6K2YyKGPMoK,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/tracks/5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/audio-analysis/5CM4UuQ9Gnd6K2YyKGPMoK,232115,4,Bad Habit,Bad Habit
0.673,0.683,1,-5.693,1,0.115,0.522,0,0.235,0.713,171.86,audio_features,34ceTg8ChN5HjrqiIYCn9Q,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q,232000,4,Miss Independent,Year Of The Gentleman (Bonus Track Edition)
