"track_name","artist_name","track_id","artist_id"
"Up From The Ashes","Kanye West","6MTtOV150uwitRZz4anI2h","5K4W6rqBFWDnAN6FQUkS6x"
"Remote Control pt 2","Kanye West","5TRekQsv96kQezYd8TkilW","5K4W6rqBFWDnAN6FQUkS6x"
"God Breathed","Kanye West","1nGNm9hTNOcM1rA4SVS4zj","5K4W6rqBFWDnAN6FQUkS6x"
"Lord I Need You","Kanye West","2pLgJ5ygFlbIABtKrDpqaA","5K4W6rqBFWDnAN6FQUkS6x"
"24","Kanye West","37Tw2Q4aDxHafSy0Nej9va","5K4W6rqBFWDnAN6FQUkS6x"
"Junya","Kanye West","6yapX2xaCTlMixwkk5S8P7","5K4W6rqBFWDnAN6FQUkS6x"
"Never Abandon Your Family","Kanye West","2dz1JB89afkeSv509J5Po7","5K4W6rqBFWDnAN6FQUkS6x"
"Donda","Kanye West","3xaoZLMCII9FjSqM3YNKTG","5K4W6rqBFWDnAN6FQUkS6x"
"Keep My Spirit Alive","Kanye West","5zO3iS6KgrXA20ZXc9zMdI","5K4W6rqBFWDnAN6FQUkS6x"
"Jesus Lord pt 2","Kanye West","3UlYBTkShcEsMYSXtC5Vu1","5K4W6rqBFWDnAN6FQUkS6x"
"Donda Chant","Kanye West","7eSSmgq26BXr7xay3WKjfi","5K4W6rqBFWDnAN6FQUkS6x"
"Jail","Kanye West","6d8HN8MqqbqrEUI2bvx0aG","5K4W6rqBFWDnAN6FQUkS6x"
"God Breathed","Kanye West","5JaSg0AYyAMMLjyGGDrrCm","5K4W6rqBFWDnAN6FQUkS6x"
"Off The Grid","Kanye West","6LNoArVBBVZzUTUiAX2aKO","5K4W6rqBFWDnAN6FQUkS6x"
"Hurricane","Kanye West","6Hfu9sc7jvv6coyy2LlzBF","5K4W6rqBFWDnAN6FQUkS6x"
"Praise God","Kanye West","0WSEq9Ko4kFPt8yo3ICd6T","5K4W6rqBFWDnAN6FQUkS6x"
"Jonah","Kanye West","35acXjupfWHgtchiS6yAjC","5K4W6rqBFWDnAN6FQUkS6x"
"Ok Ok","Kanye West","5LuXsO34x6KVlL8OWsxRqk","5K4W6rqBFWDnAN6FQUkS6x"
"Junya","Kanye West","1jgcODbfAL3tV7tikF6n1j","5K4W6rqBFWDnAN6FQUkS6x"
"Believe What I Say","Kanye West","0JuSGEldfovcc8IS9va1wa","5K4W6rqBFWDnAN6FQUkS6x"
"24","Kanye West","68RhNM8ehkarnEKnCkqlsp","5K4W6rqBFWDnAN6FQUkS6x"
"Remote Control","Kanye West","45N9i9QraLWD6GW7xBqxnx","5K4W6rqBFWDnAN6FQUkS6x"
"Moon","Kanye West","7CC6UbCs4iGsePSzFxYxNn","5K4W6rqBFWDnAN6FQUkS6x"
"Heaven and Hell","Kanye West","2Y40huo5ewaKYxsFintYtF","5K4W6rqBFWDnAN6FQUkS6x"
"Donda","Kanye West","4jkwu5KQbXXrbAZzVmt5fE","5K4W6rqBFWDnAN6FQUkS6x"
"Keep My Spirit Alive","Kanye West","7EagormFign5ag6f16ua3I","5K4W6rqBFWDnAN6FQUkS6x"
"Jesus Lord","Kanye West","1LwdWIbfuqlOo8vlHxkyna","5K4W6rqBFWDnAN6FQUkS6x"
"New Again","Kanye West","75QktuEju5vz9lyXiLaUao","5K4W6rqBFWDnAN6FQUkS6x"
"Tell The Vision","Kanye West","4OfnDoi5VOPsXtwnofq6aL","5K4W6rqBFWDnAN6FQUkS6x"
"Lord I Need You","Kanye West","5Iq6pIudd4KfuxZqf8872b","5K4W6rqBFWDnAN6FQUkS6x"
"Every Hour","Kanye West","1WnqWQcWcuQbVzgE7ecfCY","5K4W6rqBFWDnAN6FQUkS6x"
"Selah","Kanye West","39JRmdKFka1Oe09FoOCPI4","5K4W6rqBFWDnAN6FQUkS6x"
"Follow God","Kanye West","2QpGZOhTCHHiKmpSO9FW4h","5K4W6rqBFWDnAN6FQUkS6x"
"Closed On Sunday","Kanye West","3JWiDGQX2eTlFvKj3Yssj3","5K4W6rqBFWDnAN6FQUkS6x"
"On God","Kanye West","2SasoXZyv82yYgHiVOvxQn","5K4W6rqBFWDnAN6FQUkS6x"
"Everything We Need","Kanye West","24bnCCysWnbNRNUT4LpHcP","5K4W6rqBFWDnAN6FQUkS6x"
"Water","Kanye West","454Epa1vrCGFddHXKyC1kb","5K4W6rqBFWDnAN6FQUkS6x"
"God Is","Kanye West","6xRWoYwfwIKnT8bQGzKbxR","5K4W6rqBFWDnAN6FQUkS6x"
"Hands On","Kanye West","7r6aR2f57resC5r93LwMfK","5K4W6rqBFWDnAN6FQUkS6x"
"Use This Gospel","Kanye West","0oPOuDmmkVp3h6puekhs6P","5K4W6rqBFWDnAN6FQUkS6x"
"Jesus Is Lord","Kanye West","7sBgFMWqDWQgrsNSpIBoe8","5K4W6rqBFWDnAN6FQUkS6x"
"Feel The Love","Kanye West","3aUFrxO1B8EW63QchEl3wX","5K4W6rqBFWDnAN6FQUkS6x"
"Fire","Kanye West","7oHkit3F3vimtsBbnZkU0G","5K4W6rqBFWDnAN6FQUkS6x"
"4th Dimension","Kanye West","6JyEh4kl9DLwmSAoNDRn5b","5K4W6rqBFWDnAN6FQUkS6x"
"Freeee (Ghost Town Pt. 2)","Kanye West","7GRTrWsP3yo2Fx8umJfA1X","5K4W6rqBFWDnAN6FQUkS6x"
"Reborn","Kanye West","4RVbK6cV0VqWdpCDcx3hiT","5K4W6rqBFWDnAN6FQUkS6x"
"Kids See Ghosts","Kanye West","2I3dW2dCBZAJGj5X21E53k","5K4W6rqBFWDnAN6FQUkS6x"
"Cudi Montage","Kanye West","4kUZvXB3LC3an3HX6h0s17","5K4W6rqBFWDnAN6FQUkS6x"
"I Thought About Killing You","Kanye West","0yhxBvedRdGxsPZHJNI4VA","5K4W6rqBFWDnAN6FQUkS6x"
"Yikes","Kanye West","1qsHYUd2c1wFGcn7e63QmG","5K4W6rqBFWDnAN6FQUkS6x"
"All Mine","Kanye West","3U21A07gAloCc4P7J8rxcn","5K4W6rqBFWDnAN6FQUkS6x"
"Wouldn't Leave","Kanye West","1nGoy0cEj0extAwXYNYTWd","5K4W6rqBFWDnAN6FQUkS6x"
"No Mistakes","Kanye West","35KV2Nuib6jPMVN00O8iba","5K4W6rqBFWDnAN6FQUkS6x"
"Ghost Town","Kanye West","7vgTNTaEz3CsBZ1N4YQalM","5K4W6rqBFWDnAN6FQUkS6x"
"Violent Crimes","Kanye West","3s7MCdXyWmwjdcWh7GWXas","5K4W6rqBFWDnAN6FQUkS6x"
"Ultralight Beam","Kanye West","1eQBEelI2NCy7AUTerX0KS","5K4W6rqBFWDnAN6FQUkS6x"
"Father Stretch My Hands Pt. 1","Kanye West","4KW1lqgSr8TKrvBII0Brf8","5K4W6rqBFWDnAN6FQUkS6x"
"Pt. 2","Kanye West","1Wsbr1d2BouNGk2q92mIj7","5K4W6rqBFWDnAN6FQUkS6x"
"Famous","Kanye West","19a3JfW8BQwqHWUMbcqSx8","5K4W6rqBFWDnAN6FQUkS6x"
"Feedback","Kanye West","49fT6owWuknekShh9utsjv","5K4W6rqBFWDnAN6FQUkS6x"
"Low Lights","Kanye West","36o4taPyOdnOMf01ERmn9a","5K4W6rqBFWDnAN6FQUkS6x"
"Highlights","Kanye West","4qYLPta5HZ36idWiXtqh7B","5K4W6rqBFWDnAN6FQUkS6x"
"Freestyle 4","Kanye West","6wfzokDylbrJzrJcpnBkcy","5K4W6rqBFWDnAN6FQUkS6x"
"I Love Kanye","Kanye West","5CGS4UovzA7ftCJkLVXQju","5K4W6rqBFWDnAN6FQUkS6x"
"Waves","Kanye West","3nAq2hCr1oWsIU54tS98pL","5K4W6rqBFWDnAN6FQUkS6x"
"FML","Kanye West","30Zcjs7pgEkmJA1lEbGSWT","5K4W6rqBFWDnAN6FQUkS6x"
"Real Friends","Kanye West","66Q3fAmSX5eHamgbKa9alP","5K4W6rqBFWDnAN6FQUkS6x"
"Wolves","Kanye West","432hUIl3ISDeytYW5XBQ5h","5K4W6rqBFWDnAN6FQUkS6x"
"Frank's Track","Kanye West","20r94xA0bsYNLtYSiOE6r3","5K4W6rqBFWDnAN6FQUkS6x"
"Siiiiiiiiilver Surffffeeeeer Intermission","Kanye West","1ZnA4VYOlYIShuGt60LmCs","5K4W6rqBFWDnAN6FQUkS6x"
"30 Hours","Kanye West","2CHmgtK8OCL28WtIK96u4N","5K4W6rqBFWDnAN6FQUkS6x"
"No More Parties In LA","Kanye West","0zLClc0emc6qUeV1p5nc99","5K4W6rqBFWDnAN6FQUkS6x"
"Facts (Charlie Heat Version)","Kanye West","3MnbXlC1N7GdS9M8HzA6no","5K4W6rqBFWDnAN6FQUkS6x"
"Fade","Kanye West","3cCxoOgfi6hgt8MNteuiiD","5K4W6rqBFWDnAN6FQUkS6x"
"Saint Pablo","Kanye West","1o0kWPueYo94LIjPYOE5Nf","5K4W6rqBFWDnAN6FQUkS6x"
"On Sight","Kanye West","1gqkRc9WtOpnGIqxf2Hvzr","5K4W6rqBFWDnAN6FQUkS6x"
"Black Skinhead","Kanye West","722tgOgdIbNe3BEyLnejw4","5K4W6rqBFWDnAN6FQUkS6x"
"I Am A God","Kanye West","0HMCdlOPJkAGlB0MlSWIcO","5K4W6rqBFWDnAN6FQUkS6x"
"New Slaves","Kanye West","4cAgkb0ifwn0FSHGXnr4F6","5K4W6rqBFWDnAN6FQUkS6x"
"Hold My Liquor","Kanye West","5nIu0VwPOsjkF61zfevLKh","5K4W6rqBFWDnAN6FQUkS6x"
"I'm In It","Kanye West","52NmkyHsGsHGb1UX8fTkMg","5K4W6rqBFWDnAN6FQUkS6x"
"Blood On The Leaves","Kanye West","42GcjriRK6srwHkfbkBqVl","5K4W6rqBFWDnAN6FQUkS6x"
"Guilt Trip","Kanye West","5nPOM0nFRAJ3XI8xCxNAzO","5K4W6rqBFWDnAN6FQUkS6x"
"Send It Up","Kanye West","3RKblQNJs8HPvWBgXmq6nn","5K4W6rqBFWDnAN6FQUkS6x"
"Bound 2","Kanye West","3sNVsP50132BTNlImLx70i","5K4W6rqBFWDnAN6FQUkS6x"
"No Church In The Wild","Kanye West","1jIfaHx4jUl1mqdig9wUra","5K4W6rqBFWDnAN6FQUkS6x"
"Lift Off","Kanye West","2tS99DuyfPPJLBVeD8iAuV","5K4W6rqBFWDnAN6FQUkS6x"
"Ni**as In Paris","Kanye West","0Bh5fftQH3Nnr5sH3I9G5o","5K4W6rqBFWDnAN6FQUkS6x"
"Otis","Kanye West","4KyMZxbMbrSPHwMczzgxqQ","5K4W6rqBFWDnAN6FQUkS6x"
"Gotta Have It","Kanye West","36mTP2gYrZ13YzytQ5p0QW","5K4W6rqBFWDnAN6FQUkS6x"
"New Day","Kanye West","0q9GhLUyqu6wCgl1d1S7hO","5K4W6rqBFWDnAN6FQUkS6x"
"That's My Bitch","Kanye West","07CRJ8rXcaaqtboD6QXGur","5K4W6rqBFWDnAN6FQUkS6x"
"Welcome To The Jungle","Kanye West","5oXniOwyoZL3XB1C4xuiU1","5K4W6rqBFWDnAN6FQUkS6x"
"Who Gon Stop Me","Kanye West","5vqGzocoPjRQLsnL7UBOpE","5K4W6rqBFWDnAN6FQUkS6x"
"Murder To Excellence","Kanye West","5y55cugikYzqJeZfVBqDeB","5K4W6rqBFWDnAN6FQUkS6x"
"Made In America","Kanye West","57CdogxwhzdHhqjj0115He","5K4W6rqBFWDnAN6FQUkS6x"
"Why I Love You","Kanye West","1xUGUTWQNqQzYOX1mkAlFw","5K4W6rqBFWDnAN6FQUkS6x"
"Illest Motherf***** Alive","Kanye West","7t259tTXkuNVfxdQcnEagh","5K4W6rqBFWDnAN6FQUkS6x"
"H•A•M","Kanye West","64rnghzDMy4cAEMZhSOp9h","5K4W6rqBFWDnAN6FQUkS6x"
"Primetime","Kanye West","4WQrG3ke074wTes10aLPBT","5K4W6rqBFWDnAN6FQUkS6x"
"The Joy","Kanye West","6SaPAcPPnp0Wq3IUxcwHNe","5K4W6rqBFWDnAN6FQUkS6x"
"No Church In The Wild","Kanye West","7r6PigmGzlB3YPB7wvBBbi","5K4W6rqBFWDnAN6FQUkS6x"
"Lift Off","Kanye West","4TRUsIZw92IhJjAtxtiC4e","5K4W6rqBFWDnAN6FQUkS6x"
"Ni**as In Paris","Kanye West","1auxYwYrFRqZP7t3s7w4um","5K4W6rqBFWDnAN6FQUkS6x"
"Otis","Kanye West","14I61w6cyYUHiV2n28IYdP","5K4W6rqBFWDnAN6FQUkS6x"
"Gotta Have It","Kanye West","2aqe2NgAwmMlPgtf1MnGoy","5K4W6rqBFWDnAN6FQUkS6x"
"New Day","Kanye West","0x367gcUm6nsEoMXXFfEMy","5K4W6rqBFWDnAN6FQUkS6x"
"That's My Bitch","Kanye West","1BMzxGds8WSK39p4y432fl","5K4W6rqBFWDnAN6FQUkS6x"
"Welcome To The Jungle","Kanye West","0y0imMk6KsO90MaHG4MVAl","5K4W6rqBFWDnAN6FQUkS6x"
"Who Gon Stop Me","Kanye West","22ngk2DRBy7audIugfYDKd","5K4W6rqBFWDnAN6FQUkS6x"
"Murder To Excellence","Kanye West","3Gjc2FE6BEMMHURUjlMXvX","5K4W6rqBFWDnAN6FQUkS6x"
"Made In America","Kanye West","0qM9UF4CbazQ5xa8PCTopE","5K4W6rqBFWDnAN6FQUkS6x"
"Why I Love You","Kanye West","4bDPr2VAjcfgUDmN9dGOC3","5K4W6rqBFWDnAN6FQUkS6x"
"Dark Fantasy","Kanye West","7yNK27ZTpHew0c55VvIJgm","5K4W6rqBFWDnAN6FQUkS6x"
"Gorgeous","Kanye West","23SZWX2IaDnxmhFsSLvkG2","5K4W6rqBFWDnAN6FQUkS6x"
"POWER","Kanye West","2gZUPNdnz5Y45eiGxpHGSc","5K4W6rqBFWDnAN6FQUkS6x"
"All Of The Lights (Interlude)","Kanye West","4D6TpthzUVNTjWQqfBW5Kb","5K4W6rqBFWDnAN6FQUkS6x"
"All Of The Lights","Kanye West","22L7bfCiAkJo5xGSQgmiIO","5K4W6rqBFWDnAN6FQUkS6x"
"Monster","Kanye West","1ZHYJ2Wwgxes4m8Ba88PeK","5K4W6rqBFWDnAN6FQUkS6x"
"So Appalled","Kanye West","6K07Ahf6V7CAQn0ikrOztl","5K4W6rqBFWDnAN6FQUkS6x"
"Devil In A New Dress","Kanye West","1UGD3lW3tDmgZfAVDh6w7r","5K4W6rqBFWDnAN6FQUkS6x"
"Runaway","Kanye West","3DK6m7It6Pw857FcQftMds","5K4W6rqBFWDnAN6FQUkS6x"
"Hell Of A Life","Kanye West","3rCNmRonlHN1TXQLcG3dSk","5K4W6rqBFWDnAN6FQUkS6x"
"Blame Game","Kanye West","4EndPA8b6FDWYp1RgsnLEB","5K4W6rqBFWDnAN6FQUkS6x"
"Lost In The World","Kanye West","2Im64pIz6m0EJKdUe6eZ8r","5K4W6rqBFWDnAN6FQUkS6x"
"Who Will Survive In America","Kanye West","4e5IPJxSGVWPsaxQzdRseN","5K4W6rqBFWDnAN6FQUkS6x"
"Say You Will","Kanye West","5e5MKPtJuFb8NaeSEyV5gD","5K4W6rqBFWDnAN6FQUkS6x"
"Welcome To Heartbreak","Kanye West","3F18I7LhWKxlf1PytSoTBH","5K4W6rqBFWDnAN6FQUkS6x"
"Heartless","Kanye West","4EWCNWgDS8707fNSZ1oaA5","5K4W6rqBFWDnAN6FQUkS6x"
"Amazing","Kanye West","0m3Ze0cy8qBHSsV2exAfCw","5K4W6rqBFWDnAN6FQUkS6x"
"Love Lockdown","Kanye West","1kxeWHF9PrCVZHvVskv8lg","5K4W6rqBFWDnAN6FQUkS6x"
"Paranoid","Kanye West","0w2piYWj1F2bzUftzGJgK9","5K4W6rqBFWDnAN6FQUkS6x"
"RoboCop","Kanye West","02LAK7qT1wya0klSeNO96f","5K4W6rqBFWDnAN6FQUkS6x"
"Street Lights","Kanye West","6j8gTlbhj9KJSeypNcNAS9","5K4W6rqBFWDnAN6FQUkS6x"
"Bad News","Kanye West","1nNPoG2hygEvrFGlHdhvJ9","5K4W6rqBFWDnAN6FQUkS6x"
"See You In My Nightmares","Kanye West","5zuoz1NBnpoHK6g5sbEH8F","5K4W6rqBFWDnAN6FQUkS6x"
"Coldest Winter","Kanye West","2RRFTLIglxHgAYQzsSLI4Y","5K4W6rqBFWDnAN6FQUkS6x"
"Pinocchio Story","Kanye West","6giHsGo1eSYZSXKdNwTC62","5K4W6rqBFWDnAN6FQUkS6x"
"Good Morning","Kanye West","6MXXY2eiWkpDCezVCc0cMH","5K4W6rqBFWDnAN6FQUkS6x"
"Champion","Kanye West","4UQMOPSUVJVicIQzjAcRRZ","5K4W6rqBFWDnAN6FQUkS6x"
"Stronger","Kanye West","0j2T0R9dR9qdJYsB7ciXhf","5K4W6rqBFWDnAN6FQUkS6x"
"I Wonder","Kanye West","7rbECVPkY5UODxoOUVKZnA","5K4W6rqBFWDnAN6FQUkS6x"
"Good Life","Kanye West","4ZPdLEztrlZqbJkgHNw54L","5K4W6rqBFWDnAN6FQUkS6x"
"Can't Tell Me Nothing","Kanye West","0mEdbdeRFQwBhN4xfyIeUM","5K4W6rqBFWDnAN6FQUkS6x"
"Barry Bonds","Kanye West","7387VaiHpOsSIZ5nmjseya","5K4W6rqBFWDnAN6FQUkS6x"
"Drunk and Hot Girls","Kanye West","7DRuzSlhjKadgdsQRYZ0tr","5K4W6rqBFWDnAN6FQUkS6x"
"Flashing Lights","Kanye West","5TRPicyLGbAF2LGBFbHGvO","5K4W6rqBFWDnAN6FQUkS6x"
"Everything I Am","Kanye West","0NrtwAmRAdLxua31SzHvXr","5K4W6rqBFWDnAN6FQUkS6x"
"The Glory","Kanye West","0lWjRSzq5chA9fps3pM8Zr","5K4W6rqBFWDnAN6FQUkS6x"
"Homecoming","Kanye West","4iz9lGMjU1lXS51oPmUmTe","5K4W6rqBFWDnAN6FQUkS6x"
"Big Brother","Kanye West","2L47m9erkB5KBZcaqWtYen","5K4W6rqBFWDnAN6FQUkS6x"
"Good Night","Kanye West","3bhyo2ED5Yd4RLydQBDtD6","5K4W6rqBFWDnAN6FQUkS6x"
"Wake Up Mr. West","Kanye West","62KeM7jbmYvzT5FycdiQeS","5K4W6rqBFWDnAN6FQUkS6x"
"Heard 'Em Say","Kanye West","6yIjtVtnOBeC8SwdVHzAuF","5K4W6rqBFWDnAN6FQUkS6x"
"Touch The Sky","Kanye West","2dxjKgT0li4qBI3QwuN9Ih","5K4W6rqBFWDnAN6FQUkS6x"
"Gold Digger","Kanye West","1PS1QMdUqOal0ai3Gt7sDQ","5K4W6rqBFWDnAN6FQUkS6x"
"Skit #1","Kanye West","164al00XRSLWG6h4hc12bD","5K4W6rqBFWDnAN6FQUkS6x"
"Drive Slow","Kanye West","6vB49BJ70zBpDrrAPwdaB8","5K4W6rqBFWDnAN6FQUkS6x"
"My Way Home","Kanye West","0TzIHqhAbvYR6qJKrMMFlk","5K4W6rqBFWDnAN6FQUkS6x"
"Crack Music","Kanye West","4fRTe59xEeNHT4uyAGsV27","5K4W6rqBFWDnAN6FQUkS6x"
"Roses","Kanye West","2DHNCWZYmVr1Lv08q5b0kB","5K4W6rqBFWDnAN6FQUkS6x"
"Bring Me Down","Kanye West","25K9cWrxNv991UYiOzBJqR","5K4W6rqBFWDnAN6FQUkS6x"
"Addiction","Kanye West","5VzeI5JM2y9t21JwrWAnkH","5K4W6rqBFWDnAN6FQUkS6x"
"Skit #2","Kanye West","466XcSgGAiQxcDrcV0yoMP","5K4W6rqBFWDnAN6FQUkS6x"
"Diamonds From Sierra Leone - Remix","Kanye West","34KUIBsIUiPV7oCIzSdDAU","5K4W6rqBFWDnAN6FQUkS6x"
"We Major","Kanye West","46fk9wjYcPm0sgym2b7EEE","5K4W6rqBFWDnAN6FQUkS6x"
"Skit #3","Kanye West","2Xn5DIyAba7Fgyky3gU3rA","5K4W6rqBFWDnAN6FQUkS6x"
"Hey Mama","Kanye West","46OFHBw45fNi7QNjSetITR","5K4W6rqBFWDnAN6FQUkS6x"
"Celebration","Kanye West","7jAxGkXU58FwNMjqoMahn7","5K4W6rqBFWDnAN6FQUkS6x"
"Skit #4","Kanye West","3zXhvJaLpxefYIxBE0cnB0","5K4W6rqBFWDnAN6FQUkS6x"
"Gone","Kanye West","5RjbFGeWVsCpw8EcE8OrvZ","5K4W6rqBFWDnAN6FQUkS6x"
"Diamonds From Sierra Leone - Bonus Track","Kanye West","4R5bSS8yoCl2czeWLr61aO","5K4W6rqBFWDnAN6FQUkS6x"
"Intro","Kanye West","7lIr3vVhpDkU5mQEDcnA0S","5K4W6rqBFWDnAN6FQUkS6x"
"We Don't Care","Kanye West","0IW0qaeyxL5Et4UG2MrJKB","5K4W6rqBFWDnAN6FQUkS6x"
"Graduation Day","Kanye West","7wL7Lb8Q3aYyq6gmRL0PZq","5K4W6rqBFWDnAN6FQUkS6x"
"All Falls Down","Kanye West","5SkRLpaGtvYPhw02vZhQQ9","5K4W6rqBFWDnAN6FQUkS6x"
"I'll Fly Away","Kanye West","6MgGapP3EPFm9kYUvYBTZR","5K4W6rqBFWDnAN6FQUkS6x"
"Spaceship","Kanye West","1ko2NuvWlQdxtNRc8QQzmT","5K4W6rqBFWDnAN6FQUkS6x"
"Jesus Walks","Kanye West","5g1vtHqi9uV7xtYeCcFOBx","5K4W6rqBFWDnAN6FQUkS6x"
"Never Let Me Down","Kanye West","34j4OxJxKznBs88cjSL2j9","5K4W6rqBFWDnAN6FQUkS6x"
"Get Em High","Kanye West","5b2FFKC64kxqcfaFnIZxoM","5K4W6rqBFWDnAN6FQUkS6x"
"Workout Plan","Kanye West","2a1JSfTePKhysdIif2bzut","5K4W6rqBFWDnAN6FQUkS6x"
"The New Workout Plan","Kanye West","1Vp4St7JcXaUoJcIahtf3L","5K4W6rqBFWDnAN6FQUkS6x"
"Slow Jamz","Kanye West","3A4cpTBPaIQdtPFb5JxtaX","5K4W6rqBFWDnAN6FQUkS6x"
"Breathe In Breathe Out","Kanye West","4KFY4EEv9CN6ivrzD6vEvg","5K4W6rqBFWDnAN6FQUkS6x"
"School Spirit Skit 1","Kanye West","25mwJPzWVmS2yronBNQJF1","5K4W6rqBFWDnAN6FQUkS6x"
"School Spirit","Kanye West","1th3G3okofWlvGWAAR7Y4V","5K4W6rqBFWDnAN6FQUkS6x"
"School Spirit Skit 2","Kanye West","5MAY7XyW322jMwLDtBQgsZ","5K4W6rqBFWDnAN6FQUkS6x"
"Lil Jimmy Skit","Kanye West","4BhwlQ9mTwhFGXpQvP9JTV","5K4W6rqBFWDnAN6FQUkS6x"
"Two Words","Kanye West","62wtttQzoIA9HnNmGVd9Yq","5K4W6rqBFWDnAN6FQUkS6x"
"Through The Wire","Kanye West","4mmkhcEm1Ljy1U9nwtsxUo","5K4W6rqBFWDnAN6FQUkS6x"
"Family Business","Kanye West","5DBmXF7QO43Cuy9yqva116","5K4W6rqBFWDnAN6FQUkS6x"
"CARNIVAL (feat. Rich The Kid, Playboi Carti)","Kanye West","0U1bfnMhuViHvUhDfxp1NX","5K4W6rqBFWDnAN6FQUkS6x"
"CARNIVAL (feat. Rich The Kid, Playboi Carti)","Kanye West","0Av2pG9dSVDFYxe4Vg3mNw","5K4W6rqBFWDnAN6FQUkS6x"
"CARNIVAL - HOOLIGANS VERSION","Kanye West","2YRTOzG8HOlhZumt8GiKwe","5K4W6rqBFWDnAN6FQUkS6x"
"CARNIVAL - INSTRUMENTAL","Kanye West","2ZYmAgqtn5O9BJo9XBhIF0","5K4W6rqBFWDnAN6FQUkS6x"
"CARNIVAL (feat. Rich The Kid, Playboi Carti) - ACAPELLA","Kanye West","0Ae9Hnx8tgPhncJ9fjkQAy","5K4W6rqBFWDnAN6FQUkS6x"
"CARNIVAL - HOOLIGANS VERSION","Kanye West","57GrsjS4DFs0Tkhlj7wqys","5K4W6rqBFWDnAN6FQUkS6x"
"CARNIVAL (feat. Rich The Kid, Playboi Carti)","Kanye West","22UmqSLFADtxHCcZ67RzKp","5K4W6rqBFWDnAN6FQUkS6x"
"CARNIVAL - INSTRUMENTAL","Kanye West","5MS2AZPCF4BPd79AShnr0O","5K4W6rqBFWDnAN6FQUkS6x"
"TALKING","Kanye West","6J4rRj2uVfziGMyfrPEPLo","5K4W6rqBFWDnAN6FQUkS6x"
"HOV DID","JAY-Z","3xm7ZFI0qTZrzjXOJ8SQ09","3nFkdlSjzX9mRTtwJOzDYB"
"Kill Jay Z","JAY-Z","2kh78Yka2tkYOx3XF9DVpu","3nFkdlSjzX9mRTtwJOzDYB"
"The Story of O.J.","JAY-Z","6JpN5w95em8SODPiM7W2PH","3nFkdlSjzX9mRTtwJOzDYB"
"Smile","JAY-Z","2tqoJQbv6dNNOi0PCCjuse","3nFkdlSjzX9mRTtwJOzDYB"
"Caught Their Eyes","JAY-Z","71oM9w2BbJxzTpxzWIE0lw","3nFkdlSjzX9mRTtwJOzDYB"
"4:44","JAY-Z","1gT5TGwbkkkUliNzHRIGi1","3nFkdlSjzX9mRTtwJOzDYB"
"Family Feud","JAY-Z","6ku4gCfjdxmYpajNONAciN","3nFkdlSjzX9mRTtwJOzDYB"
"Bam","JAY-Z","6Iuh3vNjpWhSeHM3RZgzQL","3nFkdlSjzX9mRTtwJOzDYB"
"Moonlight","JAY-Z","39ukbGu3UVWs74ba83T68c","3nFkdlSjzX9mRTtwJOzDYB"
"Marcy Me","JAY-Z","5oynsOy80DnodTslgaj3cr","3nFkdlSjzX9mRTtwJOzDYB"
"Legacy","JAY-Z","3p2O5DDqlWdaR1l4wsHn9R","3nFkdlSjzX9mRTtwJOzDYB"
"Holy Grail","JAY-Z","37jTPJgwCCmIGMPB45jrPV","3nFkdlSjzX9mRTtwJOzDYB"
"Picasso Baby","JAY-Z","6DlJZmRXDfHzGzAVo1yjfP","3nFkdlSjzX9mRTtwJOzDYB"
"Tom Ford","JAY-Z","1PNGJBI1Lx0h8QCpkHKZLU","3nFkdlSjzX9mRTtwJOzDYB"
"F*ckwithmeyouknowigotit","JAY-Z","3PBC860LAeS4utDAqlqIe2","3nFkdlSjzX9mRTtwJOzDYB"
"Oceans","JAY-Z","3VeW0pO2pae144rAX2oXPP","3nFkdlSjzX9mRTtwJOzDYB"
"F.U.T.W.","JAY-Z","26ZXwyyui0YVpWZchlmB9h","3nFkdlSjzX9mRTtwJOzDYB"
"Somewhereinamerica","JAY-Z","35NjCsajdnNuD3EA2HYplH","3nFkdlSjzX9mRTtwJOzDYB"
"Crown","JAY-Z","2tcatycPdcN1gMxA1V4heS","3nFkdlSjzX9mRTtwJOzDYB"
"Heaven","JAY-Z","2m0HT6YzBjf3tJnrn1542Q","3nFkdlSjzX9mRTtwJOzDYB"
"Versus","JAY-Z","2rhS1u6ckiW3fSslPn5V3A","3nFkdlSjzX9mRTtwJOzDYB"
"Part II (On The Run)","JAY-Z","2gSh6B45bWv4gDOhawR8C2","3nFkdlSjzX9mRTtwJOzDYB"
"Beach Is Better","JAY-Z","5b7bw99d54cVx1kEJHqGA1","3nFkdlSjzX9mRTtwJOzDYB"
"BBC","JAY-Z","0ftpc9EOGzCOFzeTioekK3","3nFkdlSjzX9mRTtwJOzDYB"
"JAY Z Blue","JAY-Z","2GKbtXbDgF1Nks1HQm7JVC","3nFkdlSjzX9mRTtwJOzDYB"
"La Familia","JAY-Z","2la10ufvOkSlJ4jCRp2NXl","3nFkdlSjzX9mRTtwJOzDYB"
"Nickels And Dimes","JAY-Z","7ijXITJ7C9HgpU65GHs2Zr","3nFkdlSjzX9mRTtwJOzDYB"
"No Church In The Wild","JAY-Z","1jIfaHx4jUl1mqdig9wUra","3nFkdlSjzX9mRTtwJOzDYB"
"Lift Off","JAY-Z","2tS99DuyfPPJLBVeD8iAuV","3nFkdlSjzX9mRTtwJOzDYB"
